key1,value1,key2,value2,displayValue1,largest_lrUnitNumber
32323,BENKOVEC,207,ČAKOVEC,"BENKOVEC, ČAKOVEC",4000
32324,PRIBISLAVEC,207,ČAKOVEC,"PRIBISLAVEC, ČAKOVEC",4000
33010,I BREŽNI KOTAR,207,ČAKOVEC,"I BREŽNI KOTAR, ČAKOVEC",1000
33011,II BREŽNI KOTAR,207,ČAKOVEC,"II BREŽNI KOTAR, ČAKOVEC",2000
33012,III BREŽNI KOTAR,207,ČAKOVEC,"III BREŽNI KOTAR, ČAKOVEC",1000
33013,IV BREŽNI KOTAR,207,ČAKOVEC,"IV BREŽNI KOTAR, ČAKOVEC",8000
33014,GRABROVNIK,207,ČAKOVEC,"GRABROVNIK, ČAKOVEC",2000
33015,VI BREŽNI KOTAR,207,ČAKOVEC,"VI BREŽNI KOTAR, ČAKOVEC",7000
33016,V BREŽNI KOTAR,207,ČAKOVEC,"V BREŽNI KOTAR, ČAKOVEC",7000
33017,VII BREŽNI KOTAR,207,ČAKOVEC,"VII BREŽNI KOTAR, ČAKOVEC",6000
33018,JALŠOVEC,207,ČAKOVEC,"JALŠOVEC, ČAKOVEC",2000
33019,LESKOVEC,207,ČAKOVEC,"LESKOVEC, ČAKOVEC",1000
33020,SVETI KRIŽ,207,ČAKOVEC,"SVETI KRIŽ, ČAKOVEC",3000
33021,ČESTIJANEC,207,ČAKOVEC,"ČESTIJANEC, ČAKOVEC",1000
33023,GORNJI VIDOVEC,207,ČAKOVEC,"GORNJI VIDOVEC, ČAKOVEC",0
33024,JURČEVEC,207,ČAKOVEC,"JURČEVEC, ČAKOVEC",0
33025,LOPATINEC,207,ČAKOVEC,"LOPATINEC, ČAKOVEC",0
33026,ROBADJE,207,ČAKOVEC,"ROBADJE, ČAKOVEC",0
33027,STRELEC,207,ČAKOVEC,"STRELEC, ČAKOVEC",0
33028,SVETI URBAN,207,ČAKOVEC,"SVETI URBAN, ČAKOVEC",0
33029,VUKANOVEC,207,ČAKOVEC,"VUKANOVEC, ČAKOVEC",0
33030,ŽIŠKOVEC,207,ČAKOVEC,"ŽIŠKOVEC, ČAKOVEC",0
33031,ŽELEZNA GORA,207,ČAKOVEC,"ŽELEZNA GORA, ČAKOVEC",0
231339,NEDELIŠĆE,207,ČAKOVEC,"NEDELIŠĆE, ČAKOVEC",10000
231429,SAVSKA VES,207,ČAKOVEC,"SAVSKA VES, ČAKOVEC",2000
233002,GRADIŠČAK,207,ČAKOVEC,"GRADIŠČAK, ČAKOVEC",6000
231344,PUŠĆINE,207,ČAKOVEC,"PUŠĆINE, ČAKOVEC",3000
233036,GORNJI PUSTAKOVEC,207,ČAKOVEC,"GORNJI PUSTAKOVEC, ČAKOVEC",1000
233001,DUNJKOVEC,207,ČAKOVEC,"DUNJKOVEC, ČAKOVEC",2000
232120,ZEBANEC,207,ČAKOVEC,"ZEBANEC, ČAKOVEC",6000
231341,PEKLENICA,207,ČAKOVEC,"PEKLENICA, ČAKOVEC",4000
232098,HLAPIČINA,207,ČAKOVEC,"HLAPIČINA, ČAKOVEC",8000
232112,SELNICA,207,ČAKOVEC,"SELNICA, ČAKOVEC",22000
232119,VRATIŠINEC,207,ČAKOVEC,"VRATIŠINEC, ČAKOVEC",4000
231347,SVETI MARTIN NA MURI,207,ČAKOVEC,"SVETI MARTIN NA MURI, ČAKOVEC",10000
232107,NOVO SELO ROK,207,ČAKOVEC,"NOVO SELO ROK, ČAKOVEC",8000
232101,KRIŽOVEC,207,ČAKOVEC,"KRIŽOVEC, ČAKOVEC",2000
30093,ČUKOVEC,513,PRELOG,"ČUKOVEC, PRELOG",1000
30094,OPOROVEC,513,PRELOG,"OPOROVEC, PRELOG",2000
32121,CIRKOVLJAN,513,PRELOG,"CIRKOVLJAN, PRELOG",3000
32122,DONJA DUBRAVA,513,PRELOG,"DONJA DUBRAVA, PRELOG",7000
32123,DONJI HRAŠĆAN,513,PRELOG,"DONJI HRAŠĆAN, PRELOG",1000
32124,DONJI PUSTAKOVEC,513,PRELOG,"DONJI PUSTAKOVEC, PRELOG",1000
32125,DONJI VIDOVEC,513,PRELOG,"DONJI VIDOVEC, PRELOG",6000
32126,GORIČAN,513,PRELOG,"GORIČAN, PRELOG",9000
32128,MURAKERESZTUR,513,PRELOG,"MURAKERESZTUR, PRELOG",2000
30995,ČEHOVEC,513,PRELOG,"ČEHOVEC, PRELOG",2000
30996,DONJI MIHALJEVEC,513,PRELOG,"DONJI MIHALJEVEC, PRELOG",4000
30997,DRAŠKOVEC,513,PRELOG,"DRAŠKOVEC, PRELOG",3000
30998,HODOŠAN,513,PRELOG,"HODOŠAN, PRELOG",4000
30999,PALINOVEC,513,PRELOG,"PALINOVEC, PRELOG",2000
31000,SVETI JURAJ U TRNJU,513,PRELOG,"SVETI JURAJ U TRNJU, PRELOG",1000
32129,PRELOG,513,PRELOG,"PRELOG, PRELOG",9000
32130,SVETA MARIJA,513,PRELOG,"SVETA MARIJA, PRELOG",7000
231430,DONJI KRALJEVEC,513,PRELOG,"DONJI KRALJEVEC, PRELOG",7000
231431,KOTORIBA,513,PRELOG,"KOTORIBA, PRELOG",7000
232127,HEMUŠEVEC,513,PRELOG,"HEMUŠEVEC, PRELOG",2000
30143,GABRILI,214,DUBROVNIK,"GABRILI, DUBROVNIK",1000
30144,GRBAVAC,214,DUBROVNIK,"GRBAVAC, DUBROVNIK",1000
30145,GRUDA,214,DUBROVNIK,"GRUDA, DUBROVNIK",2000
30147,JANJINA,214,DUBROVNIK,"JANJINA, DUBROVNIK",3000
30148,KLIŠEVO,214,DUBROVNIK,"KLIŠEVO, DUBROVNIK",1000
30149,KOLOČEP,214,DUBROVNIK,"KOLOČEP, DUBROVNIK",1000
30150,KOMOLAC,214,DUBROVNIK,"KOMOLAC, DUBROVNIK",1000
30151,KUNA KONAVOSKA,214,DUBROVNIK,"KUNA KONAVOSKA, DUBROVNIK",0
30152,LJUTA,214,DUBROVNIK,"LJUTA, DUBROVNIK",1000
30153,LOVORNO,214,DUBROVNIK,"LOVORNO, DUBROVNIK",1000
30154,MAJKOVI DONJI,214,DUBROVNIK,"MAJKOVI DONJI, DUBROVNIK",1000
30155,MAKOŠE,214,DUBROVNIK,"MAKOŠE, DUBROVNIK",1000
30156,MARTINOVIĆI,214,DUBROVNIK,"MARTINOVIĆI, DUBROVNIK",1000
30157,MOČIĆI,214,DUBROVNIK,"MOČIĆI, DUBROVNIK",1000
30159,DUBRAVKA,214,DUBROVNIK,"DUBRAVKA, DUBROVNIK",1000
30160,OBOD,214,DUBROVNIK,"OBOD, DUBROVNIK",2000
30161,ORAŠAC,214,DUBROVNIK,"ORAŠAC, DUBROVNIK",2000
30162,OSOJNIK,214,DUBROVNIK,"OSOJNIK, DUBROVNIK",1000
30163,PALJE BRDO,214,DUBROVNIK,"PALJE BRDO, DUBROVNIK",1000
30164,PETROVO SELO,214,DUBROVNIK,"PETROVO SELO, DUBROVNIK",1000
30166,POPOVA LUKA,214,DUBROVNIK,"POPOVA LUKA, DUBROVNIK",2000
30167,PROŽURA,214,DUBROVNIK,"PROŽURA, DUBROVNIK",1000
30168,RADOVČIĆI,214,DUBROVNIK,"RADOVČIĆI, DUBROVNIK",1000
30169,SLANO,214,DUBROVNIK,"SLANO, DUBROVNIK",2000
30170,SOLINE,214,DUBROVNIK,"SOLINE, DUBROVNIK",1000
30171,SRESER,214,DUBROVNIK,"SRESER, DUBROVNIK",2000
30172,STRAVČA,214,DUBROVNIK,"STRAVČA, DUBROVNIK",1000
30174,ŠILJEŠKI,214,DUBROVNIK,"ŠILJEŠKI, DUBROVNIK",0
30176,TRNOVA,214,DUBROVNIK,"TRNOVA, DUBROVNIK",1000
30177,TRSTENO,214,DUBROVNIK,"TRSTENO, DUBROVNIK",1000
30179,VODOVAĐA,214,DUBROVNIK,"VODOVAĐA, DUBROVNIK",1000
30180,ZASTOLJE,214,DUBROVNIK,"ZASTOLJE, DUBROVNIK",1000
30181,ZATON DOLI,214,DUBROVNIK,"ZATON DOLI, DUBROVNIK",1000
30182,ŽULJANA,214,DUBROVNIK,"ŽULJANA, DUBROVNIK",2000
31189,BABINO POLJE,214,DUBROVNIK,"BABINO POLJE, DUBROVNIK",3000
31190,BANIĆI,214,DUBROVNIK,"BANIĆI, DUBROVNIK",1000
31191,BLATO,214,DUBROVNIK,"BLATO, DUBROVNIK",1000
31192,DONJI BRGAT,214,DUBROVNIK,"DONJI BRGAT, DUBROVNIK",1000
31193,GORNJI BRGAT,214,DUBROVNIK,"GORNJI BRGAT, DUBROVNIK",1000
31194,BRIJESTA,214,DUBROVNIK,"BRIJESTA, DUBROVNIK",1000
31195,BROCE,214,DUBROVNIK,"BROCE, DUBROVNIK",1000
31196,BROTNICE,214,DUBROVNIK,"BROTNICE, DUBROVNIK",1000
31197,BUIĆI,214,DUBROVNIK,"BUIĆI, DUBROVNIK",1000
31198,CAVTAT,214,DUBROVNIK,"CAVTAT, DUBROVNIK",2000
31200,ČELOPECI,214,DUBROVNIK,"ČELOPECI, DUBROVNIK",1000
31203,ČILIPI,214,DUBROVNIK,"ČILIPI, DUBROVNIK",2000
31206,DRVENIK,214,DUBROVNIK,"DRVENIK, DUBROVNIK",1000
31207,DUBA CAVTAT,214,DUBROVNIK,"DUBA CAVTAT, DUBROVNIK",1000
31209,DUBROVNIK,214,DUBROVNIK,"DUBROVNIK, DUBROVNIK",16000
31210,DUNAVE,214,DUBROVNIK,"DUNAVE, DUBROVNIK",1000
31211,ĐURINIĆI,214,DUBROVNIK,"ĐURINIĆI, DUBROVNIK",1000
31213,GROMAČA,214,DUBROVNIK,"GROMAČA, DUBROVNIK",1000
31214,JASENICE,214,DUBROVNIK,"JASENICE, DUBROVNIK",1000
31215,KNEŽICA,214,DUBROVNIK,"KNEŽICA, DUBROVNIK",1000
31216,KOMAJI,214,DUBROVNIK,"KOMAJI, DUBROVNIK",2000
31217,KORITA,214,DUBROVNIK,"KORITA, DUBROVNIK",1000
31219,LJUBAČ,214,DUBROVNIK,"LJUBAČ, DUBROVNIK",1000
31221,MAJKOVI GORNJI,214,DUBROVNIK,"MAJKOVI GORNJI, DUBROVNIK",1000
31222,MARANOVIĆI,214,DUBROVNIK,"MARANOVIĆI, DUBROVNIK",1000
31223,MIHANIĆI,214,DUBROVNIK,"MIHANIĆI, DUBROVNIK",1000
31224,MOKOŠICA,214,DUBROVNIK,"MOKOŠICA, DUBROVNIK",1000
31225,MRAVINJAC,214,DUBROVNIK,"MRAVINJAC, DUBROVNIK",1000
31226,OBULJENO,214,DUBROVNIK,"OBULJENO, DUBROVNIK",1000
31229,PETRAČA,214,DUBROVNIK,"PETRAČA, DUBROVNIK",1000
31230,PLAT,214,DUBROVNIK,"PLAT, DUBROVNIK",1000
31231,PLOČICE,214,DUBROVNIK,"PLOČICE, DUBROVNIK",1000
31232,POPOVIĆI,214,DUBROVNIK,"POPOVIĆI, DUBROVNIK",1000
31233,PRIJEVOR,214,DUBROVNIK,"PRIJEVOR, DUBROVNIK",1000
31234,PUTNIKOVIĆ,214,DUBROVNIK,"PUTNIKOVIĆ, DUBROVNIK",1000
31239,ŠUMET,214,DUBROVNIK,"ŠUMET, DUBROVNIK",1000
31241,TOPOLO,214,DUBROVNIK,"TOPOLO, DUBROVNIK",1000
31242,TRNOVICA,214,DUBROVNIK,"TRNOVICA, DUBROVNIK",1000
31243,VITALJINA,214,DUBROVNIK,"VITALJINA, DUBROVNIK",1000
31244,ZABRĐE,214,DUBROVNIK,"ZABRĐE, DUBROVNIK",1000
31246,ZAVRELJE,214,DUBROVNIK,"ZAVRELJE, DUBROVNIK",1000
31397,BOLJENOVIĆI,214,DUBROVNIK,"BOLJENOVIĆI, DUBROVNIK",1000
31399,ČIBAČA,214,DUBROVNIK,"ČIBAČA, DUBROVNIK",2000
31403,MRČEVO,214,DUBROVNIK,"MRČEVO, DUBROVNIK",1000
31404,POLJICE,214,DUBROVNIK,"POLJICE, DUBROVNIK",1000
31406,USKOPLJE,214,DUBROVNIK,"USKOPLJE, DUBROVNIK",1000
32309,PRIDVORJE,214,DUBROVNIK,"PRIDVORJE, DUBROVNIK",1000
32314,BRAŠINA,214,DUBROVNIK,"BRAŠINA, DUBROVNIK",6000
32315,ROŽAT,214,DUBROVNIK,"ROŽAT, DUBROVNIK",1000
34061,GRUŽ,214,DUBROVNIK,"GRUŽ, DUBROVNIK",16000
233059,SUSTJEPAN,214,DUBROVNIK,"SUSTJEPAN, DUBROVNIK",1000
250044,ZATON,214,DUBROVNIK,"ZATON, DUBROVNIK",5000
250102,BRAŠINA NOVA,214,DUBROVNIK,"BRAŠINA NOVA, DUBROVNIK",0
250175,GOVEĐARI,214,DUBROVNIK,"GOVEĐARI, DUBROVNIK",2000
230142,ĐONTA DOLI,214,DUBROVNIK,"ĐONTA DOLI, DUBROVNIK",1000
231208,DUBA STONSKA,214,DUBROVNIK,"DUBA STONSKA, DUBROVNIK",1000
230158,MRAVINJICA,214,DUBROVNIK,"MRAVINJICA, DUBROVNIK",2000
231398,BRSEČINE,214,DUBROVNIK,"BRSEČINE, DUBROVNIK",2000
231220,ŠIPANSKA LUKA,214,DUBROVNIK,"ŠIPANSKA LUKA, DUBROVNIK",5000
231227,OSOBJAVA,214,DUBROVNIK,"OSOBJAVA, DUBROVNIK",3000
231240,TOČIONIK,214,DUBROVNIK,"TOČIONIK, DUBROVNIK",1000
250193,DUBROVNIK NOVA,214,DUBROVNIK,"DUBROVNIK NOVA, DUBROVNIK",16000
231400,DUBRAVICA,214,DUBROVNIK,"DUBRAVICA, DUBROVNIK",1000
231236,STON,214,DUBROVNIK,"STON, DUBROVNIK",4000
231202,ČESVINICA,214,DUBROVNIK,"ČESVINICA, DUBROVNIK",8000
230146,HODILJE,214,DUBROVNIK,"HODILJE, DUBROVNIK",2000
231237,STUPA,214,DUBROVNIK,"STUPA, DUBROVNIK",2000
231204,DANČANJE,214,DUBROVNIK,"DANČANJE, DUBROVNIK",1000
230178,VISOČANI,214,DUBROVNIK,"VISOČANI, DUBROVNIK",1000
231199,ČAJKOVICA,214,DUBROVNIK,"ČAJKOVICA, DUBROVNIK",1000
230175,TOMISLAVOVAC,214,DUBROVNIK,"TOMISLAVOVAC, DUBROVNIK",3000
231405,SPARAGOVIĆI,214,DUBROVNIK,"SPARAGOVIĆI, DUBROVNIK",2000
231201,ČEPIKUĆE,214,DUBROVNIK,"ČEPIKUĆE, DUBROVNIK",1000
230165,PODIMOČ,214,DUBROVNIK,"PODIMOČ, DUBROVNIK",1000
230173,SUĐURAĐ,214,DUBROVNIK,"SUĐURAĐ, DUBROVNIK",3000
231228,OŠLJE,214,DUBROVNIK,"OŠLJE, DUBROVNIK",1000
231218,LISAC,214,DUBROVNIK,"LISAC, DUBROVNIK",3000
231205,DOLI,214,DUBROVNIK,"DOLI, DUBROVNIK",1000
231235,SMOKOVLJANI,214,DUBROVNIK,"SMOKOVLJANI, DUBROVNIK",1000
231401,IMOTICA,214,DUBROVNIK,"IMOTICA, DUBROVNIK",1000
231402,LOPUD,214,DUBROVNIK,"LOPUD, DUBROVNIK",2000
30685,BLATO,543,BLATO,"BLATO, BLATO",15000
30686,LASTOVO,543,BLATO,"LASTOVO, BLATO",5000
30687,VELA LUKA,543,BLATO,"VELA LUKA, BLATO",12000
31061,SMOKVICA,543,BLATO,"SMOKVICA, BLATO",6000
31865,KORČULA,229,KORČULA,"KORČULA, KORČULA",3000
31866,RAČIŠĆE,229,KORČULA,"RAČIŠĆE, KORČULA",2000
30673,ČARA,229,KORČULA,"ČARA, KORČULA",4000
30674,KUNA PELJEŠKA,229,KORČULA,"KUNA PELJEŠKA, KORČULA",2000
30675,LUMBARDA,229,KORČULA,"LUMBARDA, KORČULA",4000
30676,OREBIĆ,229,KORČULA,"OREBIĆ, KORČULA",4000
30677,PIJAVIČINO,229,KORČULA,"PIJAVIČINO, KORČULA",2000
30678,PODGORJE,229,KORČULA,"PODGORJE, KORČULA",2000
30679,POTOMJE,229,KORČULA,"POTOMJE, KORČULA",2000
30680,PUPNAT,229,KORČULA,"PUPNAT, KORČULA",2000
30681,TRPANJ,229,KORČULA,"TRPANJ, KORČULA",2000
30682,VIGANJ,229,KORČULA,"VIGANJ, KORČULA",3000
30683,GORNJA VRUĆICA,229,KORČULA,"GORNJA VRUĆICA, KORČULA",1000
30684,ŽRNOVO,229,KORČULA,"ŽRNOVO, KORČULA",5000
32225,DUBA PELJEŠKA,229,KORČULA,"DUBA PELJEŠKA, KORČULA",1000
32226,KUČIŠTE,229,KORČULA,"KUČIŠTE, KORČULA",2000
32227,NAKOVANJ,229,KORČULA,"NAKOVANJ, KORČULA",1000
32228,OSKORUŠNO,229,KORČULA,"OSKORUŠNO, KORČULA",3000
32229,PODOBUĆE,229,KORČULA,"PODOBUĆE, KORČULA",1000
32230,PRIZDRINA,229,KORČULA,"PRIZDRINA, KORČULA",2000
32231,STANKOVIĆ,229,KORČULA,"STANKOVIĆ, KORČULA",2000
32232,TRSTENIK,229,KORČULA,"TRSTENIK, KORČULA",1000
32233,DONJA VRUĆICA,229,KORČULA,"DONJA VRUĆICA, KORČULA",1000
30184,ČENKOVO,217,ĐAKOVO,"ČENKOVO, ĐAKOVO",1000
30577,KEŠINCI,217,ĐAKOVO,"KEŠINCI, ĐAKOVO",2000
30579,LEVANJSKA VAROŠ,217,ĐAKOVO,"LEVANJSKA VAROŠ, ĐAKOVO",2000
30585,SVETOBLAŽJE,217,ĐAKOVO,"SVETOBLAŽJE, ĐAKOVO",1000
31249,BREZNICA ĐAKOVAČKA,217,ĐAKOVO,"BREZNICA ĐAKOVAČKA, ĐAKOVO",1000
31250,BUDROVCI,217,ĐAKOVO,"BUDROVCI, ĐAKOVO",3000
31251,ĐAKOVO,217,ĐAKOVO,"ĐAKOVO, ĐAKOVO",13000
31254,HRKANOVCI ĐAKOVAČKI,217,ĐAKOVO,"HRKANOVCI ĐAKOVAČKI, ĐAKOVO",1000
31255,IVANOVCI ĐAKOVAČKI,217,ĐAKOVO,"IVANOVCI ĐAKOVAČKI, ĐAKOVO",2000
31256,KORITNA,217,ĐAKOVO,"KORITNA, ĐAKOVO",2000
31260,MUSIĆ,217,ĐAKOVO,"MUSIĆ, ĐAKOVO",1000
31261,NOVI PERKOVCI,217,ĐAKOVO,"NOVI PERKOVCI, ĐAKOVO",1000
31262,PAUČJE,217,ĐAKOVO,"PAUČJE, ĐAKOVO",1000
31265,PUNITOVCI,217,ĐAKOVO,"PUNITOVCI, ĐAKOVO",3000
31266,SELCI ĐAKOVAČKI,217,ĐAKOVO,"SELCI ĐAKOVAČKI, ĐAKOVO",3000
31267,SLOBODNA VLAST,217,ĐAKOVO,"SLOBODNA VLAST, ĐAKOVO",1000
31268,STRIZIVOJNA,217,ĐAKOVO,"STRIZIVOJNA, ĐAKOVO",2000
31269,ŠIROKO POLJE,217,ĐAKOVO,"ŠIROKO POLJE, ĐAKOVO",2000
31270,TOMAŠANCI,217,ĐAKOVO,"TOMAŠANCI, ĐAKOVO",1000
31271,VIŠKOVCI,217,ĐAKOVO,"VIŠKOVCI, ĐAKOVO",2000
31272,VUČEVCI,217,ĐAKOVO,"VUČEVCI, ĐAKOVO",1000
31407,DRAGOTIN,217,ĐAKOVO,"DRAGOTIN, ĐAKOVO",1000
31408,MAJAR,217,ĐAKOVO,"MAJAR, ĐAKOVO",1000
32301,SEMELJCI,217,ĐAKOVO,"SEMELJCI, ĐAKOVO",2000
32316,KONDRIĆ,217,ĐAKOVO,"KONDRIĆ, ĐAKOVO",2000
231258,MANDIĆEVAC,217,ĐAKOVO,"MANDIĆEVAC, ĐAKOVO",1000
230583,SATNICA ĐAKOVAČKA,217,ĐAKOVO,"SATNICA ĐAKOVAČKA, ĐAKOVO",3000
250087,GAŠINCI,217,ĐAKOVO,"GAŠINCI, ĐAKOVO",2000
250136,GORJANI,217,ĐAKOVO,"GORJANI, ĐAKOVO",4000
230574,DRENJE,217,ĐAKOVO,"DRENJE, ĐAKOVO",1000
231264,PRIDVORJE,217,ĐAKOVO,"PRIDVORJE, ĐAKOVO",1000
230578,KRNDIJA,217,ĐAKOVO,"KRNDIJA, ĐAKOVO",1000
230584,SLATINIK DRENJSKI,217,ĐAKOVO,"SLATINIK DRENJSKI, ĐAKOVO",1000
233073,PRESLATINCI,217,ĐAKOVO,"PRESLATINCI, ĐAKOVO",2000
250148,FORKUŠEVCI,217,ĐAKOVO,"FORKUŠEVCI, ĐAKOVO",2000
231248,BRAČEVCI,217,ĐAKOVO,"BRAČEVCI, ĐAKOVO",2000
230183,BUČJE,217,ĐAKOVO,"BUČJE, ĐAKOVO",1000
230581,PIŠKOREVCI,217,ĐAKOVO,"PIŠKOREVCI, ĐAKOVO",5000
232310,NABRĐE,217,ĐAKOVO,"NABRĐE, ĐAKOVO",1000
250181,IVANOVCI ĐAKOVAČKI NOVA,217,ĐAKOVO,"IVANOVCI ĐAKOVAČKI NOVA, ĐAKOVO",2000
231257,LAPOVCI,217,ĐAKOVO,"LAPOVCI, ĐAKOVO",2000
231252,ĐURĐANCI,217,ĐAKOVO,"ĐURĐANCI, ĐAKOVO",2000
230580,MEROLINO SIKIREVAČKO,217,ĐAKOVO,"MEROLINO SIKIREVAČKO, ĐAKOVO",1000
231247,PODGORJE BRAČEVAČKO,217,ĐAKOVO,"PODGORJE BRAČEVAČKO, ĐAKOVO",1000
250238,MRZOVIĆ,217,ĐAKOVO,"MRZOVIĆ, ĐAKOVO",2000
230587,VRBICA,217,ĐAKOVO,"VRBICA, ĐAKOVO",2000
250253,POTNJANI,217,ĐAKOVO,"POTNJANI, ĐAKOVO",2000
230586,TRNAVA,217,ĐAKOVO,"TRNAVA, ĐAKOVO",5000
30016,LUG SUBOTIČKI,239,NAŠICE,"LUG SUBOTIČKI, NAŠICE",1000
32008,GRANICE,239,NAŠICE,"GRANICE, NAŠICE",1000
31508,BELJEVINA,239,NAŠICE,"BELJEVINA, NAŠICE",1000
31509,BOKŠIĆ,239,NAŠICE,"BOKŠIĆ, NAŠICE",1000
31510,BUDIMCI,239,NAŠICE,"BUDIMCI, NAŠICE",2000
31511,CEREMOŠNJAK,239,NAŠICE,"CEREMOŠNJAK, NAŠICE",1000
31513,ĐURĐENOVAC,239,NAŠICE,"ĐURĐENOVAC, NAŠICE",2000
31516,GORNJA MOTIČINA,239,NAŠICE,"GORNJA MOTIČINA, NAŠICE",1000
31517,GRADAC NAŠIČKI,239,NAŠICE,"GRADAC NAŠIČKI, NAŠICE",1000
31518,KLOKOČEVCI,239,NAŠICE,"KLOKOČEVCI, NAŠICE",1000
31520,KRŠINCI,239,NAŠICE,"KRŠINCI, NAŠICE",1000
31521,LONDŽICA,239,NAŠICE,"LONDŽICA, NAŠICE",1000
31522,MARTIN,239,NAŠICE,"MARTIN, NAŠICE",2000
31523,NAŠICE,239,NAŠICE,"NAŠICE, NAŠICE",6000
31526,OSTROŠINCI,239,NAŠICE,"OSTROŠINCI, NAŠICE",1000
31528,PODGORAČ II,239,NAŠICE,"PODGORAČ II, NAŠICE",0
31529,POGANOVCI,239,NAŠICE,"POGANOVCI, NAŠICE",1000
31530,HABJANOVCI,239,NAŠICE,"HABJANOVCI, NAŠICE",0
31531,PRIBIŠEVCI,239,NAŠICE,"PRIBIŠEVCI, NAŠICE",2000
31533,SEONA,239,NAŠICE,"SEONA, NAŠICE",2000
31534,ŠAPTINOVCI,239,NAŠICE,"ŠAPTINOVCI, NAŠICE",2000
31536,ZOLJAN,239,NAŠICE,"ZOLJAN, NAŠICE",2000
32304,BREZNICA NAŠIČKA,239,NAŠICE,"BREZNICA NAŠIČKA, NAŠICE",2000
234032,BIJELA LOZA,239,NAŠICE,"BIJELA LOZA, NAŠICE",1000
234034,LEDENIK,239,NAŠICE,"LEDENIK, NAŠICE",1000
250134,DONJA MOTIČINA,239,NAŠICE,"DONJA MOTIČINA, NAŠICE",4000
234033,KELEŠINKA,239,NAŠICE,"KELEŠINKA, NAŠICE",1000
234035,VUKOJEVCI,239,NAŠICE,"VUKOJEVCI, NAŠICE",2000
231525,NORMANCI,239,NAŠICE,"NORMANCI, NAŠICE",1000
232009,STIPANOVCI,239,NAŠICE,"STIPANOVCI, NAŠICE",1000
231527,PODGORAČ,239,NAŠICE,"PODGORAČ, NAŠICE",3000
231535,TOPOLINE,239,NAŠICE,"TOPOLINE, NAŠICE",1000
231532,RAZBOJIŠTE,239,NAŠICE,"RAZBOJIŠTE, NAŠICE",1000
234031,ANDRIJEVAC,239,NAŠICE,"ANDRIJEVAC, NAŠICE",1000
231515,GAZIJE,239,NAŠICE,"GAZIJE, NAŠICE",2000
250162,GORNJA MOTIČINA NOVA,239,NAŠICE,"GORNJA MOTIČINA NOVA, NAŠICE",1000
231524,NIZA,239,NAŠICE,"NIZA, NAŠICE",1000
231514,FERIČANCI,239,NAŠICE,"FERIČANCI, NAŠICE",24000
231519,KOŠKA,239,NAŠICE,"KOŠKA, NAŠICE",4000
31606,RAMLJANI,527,OTOČAC,"RAMLJANI, OTOČAC",1000
31607,ŠVICA,527,OTOČAC,"ŠVICA, OTOČAC",2000
31608,VRHOVINE,527,OTOČAC,"VRHOVINE, OTOČAC",3000
31899,BABIN POTOK,527,OTOČAC,"BABIN POTOK, OTOČAC",2000
31900,BRLOŠKA DUBRAVA,527,OTOČAC,"BRLOŠKA DUBRAVA, OTOČAC",1000
31901,JEZERANE,527,OTOČAC,"JEZERANE, OTOČAC",2000
31902,KRIŽPOLJE,527,OTOČAC,"KRIŽPOLJE, OTOČAC",2000
31903,KUTEREVO,527,OTOČAC,"KUTEREVO, OTOČAC",1000
31904,LIPICE,527,OTOČAC,"LIPICE, OTOČAC",1000
31905,OTOČAC,527,OTOČAC,"OTOČAC, OTOČAC",4000
31906,PROZOR,527,OTOČAC,"PROZOR, OTOČAC",3000
31907,STAJNICA,527,OTOČAC,"STAJNICA, OTOČAC",2000
31908,ŠKARE,527,OTOČAC,"ŠKARE, OTOČAC",4000
31909,TURJANSKI,527,OTOČAC,"TURJANSKI, OTOČAC",2000
31910,VOJVODUŠA,527,OTOČAC,"VOJVODUŠA, OTOČAC",1000
32022,BRINJE,527,OTOČAC,"BRINJE, OTOČAC",4000
32023,HRVATSKO POLJE,527,OTOČAC,"HRVATSKO POLJE, OTOČAC",2000
32024,LIČKO LEŠĆE,527,OTOČAC,"LIČKO LEŠĆE, OTOČAC",2000
32025,SINAC,527,OTOČAC,"SINAC, OTOČAC",3000
32026,VODOTEČ,527,OTOČAC,"VODOTEČ, OTOČAC",2000
30695,DOLJANI,527,OTOČAC,"DOLJANI, OTOČAC",2000
30972,RUDOPOLJE,527,OTOČAC,"RUDOPOLJE, OTOČAC",1000
31601,BRLOG,527,OTOČAC,"BRLOG, OTOČAC",2000
31602,ČOVIĆI,527,OTOČAC,"ČOVIĆI, OTOČAC",3000
31603,KOMPOLJE,527,OTOČAC,"KOMPOLJE, OTOČAC",2000
31604,LETINAC,527,OTOČAC,"LETINAC, OTOČAC",1000
31605,PROKIKE,527,OTOČAC,"PROKIKE, OTOČAC",2000
31911,ZALUŽNICA,527,OTOČAC,"ZALUŽNICA, OTOČAC",1000
32340,DABAR,527,OTOČAC,"DABAR, OTOČAC",2000
31749,BUNIĆ,526,KORENICA,"BUNIĆ, KORENICA",1000
31750,ČANAK,526,KORENICA,"ČANAK, KORENICA",1000
31889,KRBAVICA,526,KORENICA,"KRBAVICA, KORENICA",1000
31892,PRIJEBOJ,526,KORENICA,"PRIJEBOJ, KORENICA",0
31893,SMOLJANAC,526,KORENICA,"SMOLJANAC, KORENICA",1000
31894,SREDNJA GORA,526,KORENICA,"SREDNJA GORA, KORENICA",1000
